gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0.0,0,0,0.6111111111111112,1,2,0,0,0,0,0,0,0,0,1,3,0.31741293532338305,1757,0
0,0.0,1,0,0.8888888888888888,1,2,1,2,0,2,0,2,0,2,1,1,0.7597014925373133,4875,0
0,0.0,1,1,0.8055555555555556,0,1,0,2,0,2,2,2,2,2,0,3,0.4129353233830846,3132,0
0,1.0,1,0,0.6388888888888888,1,2,1,0,0,0,2,2,2,1,0,2,0.8159203980099502,4026,0
1,1.0,1,0,0.8055555555555556,1,2,1,0,2,0,0,2,2,0,1,2,0.8024875621890548,4769,0
0,0.0,1,0,1.0,1,2,1,0,2,0,0,2,2,2,1,1,0.7905472636815921,5419,0
0,1.0,0,0,0.4166666666666667,0,1,0,0,0,2,0,2,0,0,1,2,0.21940298507462683,322,1
1,1.0,0,0,0.1527777777777778,1,2,0,2,2,0,0,0,0,0,0,0,0.417910447761194,5279,0
0,1.0,0,0,0.4722222222222222,0,1,0,0,2,2,0,2,2,0,1,2,0.3781094527363184,1291,0
1,0.0,0,0,0.75,0,1,0,2,2,0,0,0,2,2,0,0,0.27810945273631843,2080,0
0,0.0,0,0,0.041666666666666664,0,1,0,0,2,0,0,2,2,0,1,2,0.3218905472636816,986,1
0,0.0,1,1,1.0,1,2,2,1,1,1,1,1,1,2,0,3,0.0661691542288557,1426,0
0,0.0,1,1,0.5555555555555556,1,2,1,0,0,2,2,0,0,0,1,2,0.6626865671641791,2870,1
0,0.0,1,1,0.027777777777777776,1,0,0,0,0,0,0,2,2,0,0,3,0.4721393034825871,617,1
1,0.0,1,1,0.75,1,2,0,0,0,2,0,0,2,2,0,1,0.4487562189054726,2950,0
0,0.0,0,0,0.19444444444444445,1,0,0,2,0,0,0,0,0,0,0,0,0.3169154228855722,5562,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5199004975124378,5511,1
0,0.0,0,0,0.1388888888888889,1,2,1,0,2,2,0,0,2,0,1,2,0.7621890547263681,6452,1
0,0.0,0,0,0.013888888888888888,1,0,0,2,0,0,0,0,0,0,0,2,0.31741293532338305,4226,0
1,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.014925373134328358,1489,1
1,0.0,0,0,0.7777777777777778,1,2,0,2,2,0,2,0,0,1,1,0,0.46169154228855724,3163,0
0,0.0,1,0,0.9444444444444444,1,0,0,2,2,0,2,2,2,2,1,0,0.6104477611940298,4582,0
0,0.0,1,1,0.19444444444444445,1,0,2,1,1,1,1,1,1,1,1,3,0.012437810945273632,2359,0
1,0.0,1,1,0.9444444444444444,1,0,1,2,0,0,2,2,2,2,1,2,0.808955223880597,5294,0
1,1.0,1,0,0.7638888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.554726368159204,3464,0
0,0.0,0,0,0.2222222222222222,0,1,0,2,0,0,0,2,0,0,1,2,0.20547263681592037,5286,0
1,1.0,0,0,0.125,1,0,1,0,0,0,0,0,2,0,1,2,0.6099502487562188,5616,0
1,0.0,1,1,0.19444444444444445,1,0,0,2,2,0,0,2,0,0,1,2,0.4696517412935324,6413,1
1,1.0,1,0,0.8055555555555556,1,2,1,0,0,2,0,2,2,0,1,2,0.800497512437811,4793,1
1,0.0,0,0,0.7361111111111112,0,1,0,2,2,0,0,0,2,0,1,0,0.2791044776119403,2199,0
1,0.0,1,0,0.9722222222222222,1,2,1,2,2,2,0,2,0,2,1,1,0.8069651741293532,5473,0
0,1.0,1,1,0.19444444444444445,1,2,1,0,0,0,0,2,2,0,1,2,0.771641791044776,632,0
1,0.0,1,1,0.3055555555555556,1,0,0,2,0,2,2,2,0,1,1,0,0.4900497512437811,980,1
0,0.0,1,0,0.1388888888888889,1,2,1,2,0,0,0,0,0,0,1,1,0.5960199004975125,5847,0
0,0.0,1,1,0.4027777777777778,1,2,2,1,1,1,1,1,1,2,0,3,0.07810945273631842,5464,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5109452736318407,5448,1
1,0.0,1,0,0.6805555555555556,1,2,0,2,0,2,2,2,2,1,0,2,0.6577114427860696,3468,1
0,1.0,1,0,0.9444444444444444,1,2,1,0,2,0,0,2,2,0,1,2,0.8154228855721394,5411,1
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,2,0,0,0,2,0.5950248756218905,5907,1
0,0.0,0,0,0.4166666666666667,0,1,0,0,0,0,2,0,2,1,1,1,0.21990049751243781,347,0
0,0.0,1,0,1.0,1,2,0,2,2,2,2,2,0,2,0,1,0.6064676616915423,4495,0
0,0.0,0,0,0.1388888888888889,1,0,2,1,1,1,1,1,1,0,1,3,0.026368159203980085,2119,0
1,0.0,0,0,0.09722222222222222,1,2,1,0,0,0,0,0,0,0,0,2,0.5507462686567164,4356,1
0,0.0,0,0,0.125,1,2,1,0,0,0,0,0,0,0,1,2,0.5621890547263682,5548,1
0,0.0,0,1,0.013888888888888888,1,0,0,2,0,0,0,0,0,0,0,3,0.31492537313432833,4147,0
0,0.0,0,0,0.2777777777777778,1,2,0,0,2,0,2,0,2,0,1,1,0.5039800995024876,669,0
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.01990049751243781,1611,0
0,0.0,0,0,0.4027777777777778,1,2,1,0,0,0,0,0,0,0,1,1,0.5746268656716418,1850,0
1,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,2,0,0,0,0,2,0.554726368159204,5713,0
1,0.0,0,0,0.041666666666666664,1,0,1,2,0,0,2,0,0,0,1,3,0.6373134328358209,1759,0
0,0.0,0,0,0.2777777777777778,1,0,1,2,0,2,0,2,0,0,1,0,0.7079601990049752,1444,0
1,0.0,0,1,0.8888888888888888,1,0,1,0,2,0,2,2,2,0,1,1,0.8049751243781095,5032,0
0,0.0,0,0,0.08333333333333333,0,1,0,2,0,0,0,0,0,0,0,0,0.11144278606965173,1067,0
1,0.0,1,0,0.6944444444444444,1,0,2,1,1,1,1,1,1,2,0,2,0.01542288557213931,30,0
1,0.0,0,0,0.08333333333333333,1,0,0,2,0,0,0,0,2,0,1,0,0.40696517412935324,2916,0
1,0.0,1,1,0.09722222222222222,1,0,0,0,0,0,0,0,0,0,0,2,0.263681592039801,2891,0
1,0.0,1,1,1.0,1,2,1,0,0,2,0,0,2,2,1,1,0.7218905472636815,5216,0
1,0.0,1,0,0.1111111111111111,1,0,0,0,2,0,0,0,0,0,1,0,0.3114427860696517,3362,0
0,0.0,1,1,0.9305555555555556,1,2,1,2,0,0,2,2,2,2,0,1,0.8800995024875622,5525,0
0,1.0,1,0,0.3333333333333333,1,2,1,0,0,0,0,2,2,0,1,2,0.7492537313432835,1901,1
0,0.0,1,0,1.0,1,2,1,2,2,0,0,0,2,2,1,1,0.7582089552238807,5465,0
1,0.0,1,1,0.4583333333333333,1,0,2,1,1,1,1,1,1,1,1,0,0.01194029850746268,4916,0
1,0.0,0,0,0.027777777777777776,0,1,0,0,0,0,0,0,0,0,1,2,0.06766169154228857,4636,1
1,0.0,1,0,0.9722222222222222,1,0,0,2,2,0,2,0,2,2,0,3,0.49452736318407964,3944,0
0,0.0,0,0,0.3055555555555556,1,0,0,0,2,2,0,2,0,1,0,0,0.46766169154228854,817,0
0,0.0,0,0,0.8194444444444444,1,2,1,2,2,2,0,0,2,0,1,0,0.8079601990049752,4657,0
1,0.0,0,0,0.5,1,0,2,1,1,1,1,1,1,1,1,1,0.020895522388059716,5476,0
0,0.0,1,1,0.7083333333333334,1,0,2,1,1,1,1,1,1,2,0,3,0.016915422885572132,59,0
1,0.0,1,0,0.7361111111111112,1,2,0,2,0,2,2,2,0,1,0,0,0.5885572139303483,3552,0
0,0.0,1,1,0.2777777777777778,1,0,2,1,1,1,1,1,1,1,0,0,0.014427860696517405,3374,0
1,0.0,1,0,0.875,1,0,1,2,0,2,0,2,2,2,0,1,0.8104477611940298,5117,0
0,0.0,0,0,0.5555555555555556,1,0,1,0,2,0,0,0,0,0,0,1,0.5626865671641791,2569,0
1,0.0,0,0,0.4861111111111111,1,0,2,1,1,1,1,1,1,1,1,3,0.008955223880597002,5142,0
1,0.0,1,1,0.3611111111111111,1,0,1,0,0,0,0,0,2,1,0,0,0.6039800995024875,1669,0
1,1.0,1,0,0.375,1,2,1,0,2,2,0,0,2,0,1,2,0.7691542288557214,2169,1
1,0.0,0,1,0.7361111111111112,1,0,0,2,2,0,2,0,0,1,0,1,0.4437810945273632,2963,0
1,1.0,1,0,0.4722222222222222,1,0,1,0,0,0,0,0,0,0,0,1,0.5303482587064676,2076,0
0,1.0,1,0,0.2638888888888889,1,2,1,0,0,0,0,2,2,0,1,2,0.7631840796019901,1286,0
1,0.0,1,0,0.5972222222222222,1,0,1,2,2,2,0,0,0,0,1,1,0.6751243781094527,3078,0
1,0.0,1,1,0.08333333333333333,1,0,2,1,1,1,1,1,1,0,0,3,0.012935323383084583,406,0
1,0.0,0,1,0.7777777777777778,1,2,2,1,1,1,1,1,1,2,1,3,0.06517412935323384,782,0
1,0.0,0,0,0.7916666666666666,0,1,0,0,2,0,0,2,0,0,1,2,0.20945273631840794,1743,1
1,0.0,1,1,0.4722222222222222,1,0,1,0,0,2,0,2,0,0,1,3,0.6547263681592039,2513,0
0,0.0,0,0,0.1388888888888889,0,1,0,0,2,0,2,0,0,0,0,2,0.1791044776119403,3217,0
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.01990049751243781,1611,1
0,0.0,0,0,0.18055555555555555,0,1,0,0,0,0,0,0,0,0,1,2,0.056218905472636804,2597,1
1,0.0,0,0,0.7777777777777778,1,2,1,0,2,0,0,2,2,0,0,2,0.799502487562189,4622,0
0,0.0,1,0,0.7638888888888888,1,2,1,0,2,2,0,2,2,0,1,1,0.8497512437810946,4689,0
0,0.0,1,1,0.5,1,2,0,2,2,2,2,2,2,2,1,1,0.7427860696517413,2932,0
1,0.0,1,0,0.6527777777777778,1,0,2,1,1,1,1,1,1,1,0,0,0.01641791044776118,6427,0
0,0.0,1,1,0.16666666666666666,1,0,2,1,1,1,1,1,1,0,1,1,0.01840796019900499,1956,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,2,0,2,0,0,1,2,0.6686567164179105,6210,1
1,1.0,0,0,0.3333333333333333,1,2,1,0,2,0,0,0,0,0,1,2,0.6194029850746269,1715,0
0,0.0,0,0,0.875,1,2,1,0,2,0,0,2,2,1,0,0,0.8124378109452737,5008,1
0,1.0,0,0,0.4861111111111111,0,1,0,0,0,2,0,2,0,0,1,2,0.21492537313432838,804,0
0,0.0,0,0,0.9305555555555556,1,0,0,2,2,0,2,0,0,1,0,1,0.42039800995024873,3311,0
1,0.0,0,0,0.3472222222222222,1,2,1,0,0,0,0,0,2,0,1,2,0.6621890547263681,1675,1
1,0.0,0,0,0.2916666666666667,1,2,1,2,0,2,0,2,2,0,0,3,0.8517412935323383,1849,0
0,0.0,0,0,0.18055555555555555,1,0,0,2,2,0,2,0,2,0,0,0,0.49303482587064673,6183,0
1,0.0,1,0,0.4861111111111111,1,2,1,0,0,0,0,0,0,0,1,2,0.5666666666666667,2232,1
1,1.0,1,0,0.9861111111111112,1,2,2,1,1,1,1,1,1,2,0,0,0.06567164179104479,1499,0
0,0.0,0,0,0.4027777777777778,1,0,2,1,1,1,1,1,1,0,0,1,0.01094527363184081,4922,0
1,0.0,1,0,0.9861111111111112,0,1,0,0,2,0,0,2,2,2,0,2,0.309452736318408,3049,1
1,1.0,1,0,0.09722222222222222,1,0,1,0,0,0,0,2,2,0,1,2,0.7039800995024875,4946,0
0,1.0,0,0,0.7916666666666666,0,1,0,0,2,2,0,2,2,0,1,2,0.3656716417910448,2691,0
1,0.0,1,0,0.9027777777777778,1,2,0,2,0,2,2,0,2,2,0,0,0.5761194029850747,4179,0
1,0.0,0,0,0.375,1,0,2,1,1,1,1,1,1,1,0,3,0.020398009950248763,4876,0
1,0.0,0,0,0.08333333333333333,1,2,1,0,0,0,0,0,0,0,1,2,0.5636815920398011,3971,1
0,1.0,0,0,1.0,1,2,1,2,2,2,2,2,2,2,1,1,0.9860696517412935,6188,0
1,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.014925373134328358,1489,0
1,0.0,0,0,0.1527777777777778,1,0,0,0,0,0,0,0,0,0,0,1,0.2681592039800995,4171,0
1,0.0,1,1,0.5416666666666666,1,2,2,1,1,1,1,1,1,2,0,3,0.06915422885572138,6506,0
0,1.0,0,0,0.8194444444444444,1,2,1,2,2,2,0,0,0,0,1,2,0.7114427860696517,4554,0
1,0.0,0,0,0.3611111111111111,1,0,0,2,0,0,2,2,2,1,0,0,0.5646766169154229,1507,0
1,1.0,0,0,0.027777777777777776,1,0,0,0,0,2,0,0,0,0,0,3,0.3154228855721393,134,0
0,0.0,1,1,1.0,0,1,0,2,2,2,2,2,2,2,0,0,0.4721393034825871,3891,0
1,0.0,1,0,0.9027777777777778,1,2,0,2,2,2,0,0,0,1,0,1,0.4855721393034826,3669,0
1,0.0,1,1,1.0,1,2,1,0,2,2,2,2,2,2,0,1,0.9218905472636817,5986,0
1,0.0,0,0,0.08333333333333333,1,2,1,0,0,0,2,0,2,0,1,0,0.6935323383084577,4372,0
1,1.0,0,0,0.4444444444444444,1,0,2,1,1,1,1,1,1,1,0,1,0.01542288557213931,4824,0
0,0.0,1,0,0.6944444444444444,1,2,0,0,0,2,0,2,2,1,0,0,0.5716417910447762,3316,0
1,0.0,1,0,0.8472222222222222,0,1,0,2,0,2,2,2,2,2,1,3,0.4368159203980099,3245,0
0,0.0,0,0,0.20833333333333334,1,0,1,0,2,2,0,2,2,0,1,2,0.8258706467661692,842,1
1,0.0,1,0,1.0,1,2,1,2,2,2,2,2,2,2,0,0,0.964179104477612,6158,0
1,0.0,0,0,0.125,1,0,2,1,1,1,1,1,1,0,1,3,0.006965174129353227,1415,1
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.012437810945273632,1484,0
0,0.0,0,0,0.16666666666666666,1,2,1,0,0,0,0,0,2,0,1,2,0.6796019900497512,127,0
0,0.0,0,0,0.5138888888888888,0,1,0,0,0,0,2,0,0,0,0,1,0.10298507462686568,6493,1
1,0.0,1,1,0.8472222222222222,1,0,2,1,1,1,1,1,1,1,0,3,0.021393034825870634,415,0
1,0.0,1,1,0.25,1,0,2,1,1,1,1,1,1,1,0,0,0.01542288557213931,2964,0
1,0.0,0,1,0.2916666666666667,1,0,0,0,0,0,0,0,0,0,0,3,0.272636815920398,6505,0
1,0.0,1,1,0.9444444444444444,0,1,0,2,2,2,2,0,2,2,1,3,0.3796019900497512,3372,0
1,1.0,0,0,0.16666666666666666,1,2,1,0,0,0,0,0,0,0,1,1,0.5477611940298507,6123,0
0,1.0,0,0,0.027777777777777776,0,1,0,0,0,0,0,0,0,0,0,2,0.06069651741293534,3493,1
0,0.0,1,0,0.8611111111111112,1,2,1,0,0,2,0,2,2,0,1,2,0.826865671641791,5027,0
0,1.0,0,0,0.4027777777777778,1,2,1,0,0,0,2,2,2,0,0,2,0.8,2471,1
1,0.0,0,1,0.013888888888888888,0,1,0,0,2,0,2,0,0,0,0,3,0.1527363184079602,2862,0
1,1.0,1,0,0.06944444444444445,1,2,1,0,0,2,0,0,0,0,1,0,0.6134328358208956,2971,1
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,2,0.024378109452736312,1620,0
1,0.0,0,1,0.8611111111111112,1,2,1,0,0,2,2,2,2,2,1,2,0.853731343283582,5261,0
0,0.0,1,1,0.5,1,0,2,1,1,1,1,1,1,2,0,0,0.01990049751243781,5611,0
0,1.0,0,0,0.3888888888888889,1,2,1,0,0,2,2,2,2,0,1,2,0.8462686567164179,2495,1
0,0.0,1,1,0.9583333333333334,1,2,0,2,2,0,2,2,0,1,0,1,0.5517412935323384,4126,0
0,0.0,1,0,0.1527777777777778,1,2,1,2,0,0,2,2,0,0,1,1,0.7756218905472637,409,1
0,0.0,1,0,0.875,1,2,1,0,2,2,2,2,2,0,1,2,0.900497512437811,5420,0
1,0.0,0,0,0.3194444444444444,1,0,2,1,1,1,1,1,1,1,0,0,0.018905472636815905,3462,0
1,0.0,0,0,0.1388888888888889,1,0,2,1,1,1,1,1,1,0,0,1,0.014925373134328358,1706,0
0,0.0,1,0,0.9861111111111112,1,2,2,1,1,1,1,1,1,2,1,1,0.07661691542288557,1350,0
0,1.0,0,0,0.625,1,2,0,2,0,0,2,0,2,0,1,2,0.5154228855721392,2661,0
0,0.0,1,1,0.9722222222222222,1,2,2,1,1,1,1,1,1,2,0,3,0.057711442786069655,1290,0
0,0.0,0,1,0.3055555555555556,1,2,1,0,0,0,0,0,2,0,1,2,0.6616915422885572,1371,0
0,0.0,1,1,0.7222222222222222,1,2,2,1,1,1,1,1,1,2,0,3,0.047761194029850754,467,0
1,0.0,1,0,0.7638888888888888,1,2,1,0,0,2,2,2,2,1,1,2,0.854726368159204,4742,1
0,0.0,0,0,0.9027777777777778,0,1,0,2,0,2,2,2,2,2,0,1,0.41492537313432837,3357,0
0,0.0,1,1,1.0,1,0,2,1,1,1,1,1,1,2,0,0,0.012935323383084583,857,0
1,0.0,1,0,0.1388888888888889,1,0,2,1,1,1,1,1,1,1,0,0,0.013432835820895536,1469,0
0,0.0,0,1,0.09722222222222222,1,0,2,1,1,1,1,1,1,1,0,3,0.017910447761194038,6468,0
1,1.0,0,0,0.06944444444444445,1,0,1,0,2,0,0,0,2,0,1,2,0.6696517412935323,3483,0
0,0.0,1,1,0.3333333333333333,1,2,0,2,0,2,0,2,2,2,0,1,0.6004975124378109,1407,0
0,0.0,1,1,1.0,1,2,1,2,2,2,2,2,2,2,1,1,0.9805970149253731,6193,0
1,0.0,0,0,0.2916666666666667,0,1,0,2,0,0,2,2,0,0,1,3,0.25174129353233826,26,0
1,0.0,1,0,0.9583333333333334,0,1,0,0,2,2,2,2,2,1,1,1,0.4233830845771144,3631,0
1,0.0,1,1,0.6111111111111112,1,0,0,0,2,0,2,0,0,0,1,0,0.36467661691542286,2202,0
0,1.0,1,1,0.8472222222222222,1,2,0,0,0,2,0,2,0,1,1,2,0.46716417910447766,3389,0
1,1.0,0,0,0.3333333333333333,1,2,1,0,2,2,0,2,2,0,1,1,0.8427860696517413,2142,1
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,2,2,0,0,2,0.7199004975124378,6325,1
0,0.0,0,0,0.08333333333333333,1,0,0,0,0,0,2,0,0,0,1,0,0.32388059701492533,2488,1
1,0.0,0,0,0.05555555555555555,1,2,1,0,2,0,0,0,2,0,1,2,0.7144278606965174,3171,1
1,0.0,1,0,1.0,1,2,1,0,2,2,2,2,2,2,1,2,0.8950248756218906,5929,0
1,0.0,0,0,1.0,1,2,0,2,2,2,2,2,2,2,0,0,0.7338308457711443,5283,0
1,1.0,1,0,0.19444444444444445,1,2,1,0,0,0,0,0,0,0,1,2,0.5656716417910447,31,0
1,0.0,0,0,0.09722222222222222,1,2,2,1,1,1,1,1,1,0,1,0,0.06766169154228857,941,0
0,0.0,0,0,0.6666666666666666,1,0,1,0,2,0,0,0,0,1,0,2,0.5661691542288558,3239,0
1,0.0,1,1,0.7638888888888888,1,0,2,1,1,1,1,1,1,1,0,3,0.012437810945273632,57,0
1,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,1,0.010447761194029858,1481,0
1,0.0,0,0,0.625,1,0,1,2,2,2,2,2,2,1,0,1,0.9348258706467661,4262,0
1,0.0,0,0,0.041666666666666664,1,0,1,0,0,0,0,0,0,0,1,3,0.517910447761194,1824,0
0,0.0,1,0,0.9861111111111112,1,0,2,1,1,1,1,1,1,2,0,3,0.013432835820895536,767,0
1,0.0,1,0,0.1111111111111111,1,0,2,1,1,1,1,1,1,0,0,3,0.01990049751243781,1029,0
0,0.0,1,0,0.041666666666666664,1,2,1,0,0,0,0,0,0,0,1,2,0.5731343283582089,2216,1
1,0.0,1,1,0.9583333333333334,1,0,0,2,2,0,2,2,2,2,0,0,0.6208955223880598,4600,0
1,0.0,1,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5,5379,1
0,1.0,1,0,1.0,1,2,1,2,2,2,2,2,2,2,1,1,0.9701492537313433,6190,0
1,0.0,0,0,0.1527777777777778,1,0,1,2,0,0,0,0,0,0,1,2,0.5497512437810945,5982,1
1,0.0,0,0,0.9861111111111112,1,2,0,2,2,2,2,0,2,2,0,0,0.6203980099502487,4710,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.5144278606965175,5455,1
0,0.0,1,0,0.4583333333333333,0,1,0,2,0,2,2,2,2,2,0,0,0.41094527363184075,1645,0
0,0.0,0,0,0.2222222222222222,1,0,2,1,1,1,1,1,1,1,0,3,0.00796019900497513,2835,0
0,1.0,1,0,0.7777777777777778,1,2,1,2,2,2,2,0,0,1,0,2,0.7701492537313434,4544,0
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,1,0.016915422885572132,1493,0
1,0.0,0,0,0.06944444444444445,1,0,0,0,0,2,0,2,2,0,1,2,0.5154228855721392,2993,1
1,0.0,1,1,0.7916666666666666,1,0,2,1,1,1,1,1,1,1,0,3,0.011442786069651727,122,0
1,0.0,1,1,0.7777777777777778,0,1,0,0,2,2,0,0,0,1,1,1,0.17761194029850746,1576,0
1,0.0,0,0,0.1111111111111111,1,2,1,0,2,2,0,2,0,0,1,2,0.753731343283582,5885,1
0,0.0,1,1,0.3055555555555556,1,0,0,2,2,2,0,0,0,0,0,3,0.426865671641791,774,1
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.014925373134328358,1489,0
0,0.0,0,1,0.5555555555555556,1,0,0,2,0,0,2,2,0,0,1,1,0.45621890547263677,2113,0
1,0.0,1,1,0.6388888888888888,1,0,2,1,1,1,1,1,1,2,0,1,0.014925373134328358,6230,0
1,0.0,1,1,0.875,1,0,2,1,1,1,1,1,1,2,0,3,0.014427860696517405,508,0
1,0.0,1,1,0.9444444444444444,1,2,1,2,2,2,0,2,2,2,1,2,0.9149253731343284,5755,0
1,0.0,1,1,0.9583333333333334,1,0,1,2,2,0,2,2,2,2,1,1,0.8766169154228856,5648,0
0,0.0,1,0,0.7777777777777778,1,2,1,0,2,2,2,0,0,0,0,2,0.7194029850746269,4307,0
0,0.0,1,1,0.1388888888888889,1,0,0,0,2,2,0,0,2,1,1,3,0.4741293532338309,5267,0
1,0.0,0,0,0.875,1,2,1,2,2,2,2,2,0,1,0,1,0.8582089552238806,5262,0
0,0.0,1,1,0.3333333333333333,0,1,0,2,2,2,2,0,2,2,1,3,0.3407960199004975,379,0
0,0.0,0,0,0.2638888888888889,1,2,0,0,0,2,0,0,0,0,1,3,0.3766169154228856,71,0
1,0.0,1,1,0.3055555555555556,1,2,1,0,0,2,0,2,0,0,1,2,0.7014925373134329,1459,0
1,0.0,1,0,0.4027777777777778,1,2,1,2,2,0,0,0,0,0,1,2,0.6587064676616916,2117,1
1,0.0,1,0,0.18055555555555555,1,2,0,0,0,2,0,2,2,1,1,3,0.5676616915422885,6508,1
0,0.0,1,0,0.9722222222222222,1,2,2,1,1,1,1,1,1,2,1,0,0.07711442786069651,1632,0
0,0.0,1,0,0.6805555555555556,1,0,1,0,2,2,0,2,2,0,0,2,0.8074626865671642,4254,0
0,1.0,1,0,0.5972222222222222,1,2,1,2,0,2,2,2,2,1,1,3,0.9084577114427861,4081,1
0,0.0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,0,1,3,0.013432835820895536,4845,1
1,0.0,1,1,0.5833333333333334,1,0,0,0,0,2,2,2,2,1,0,2,0.546268656716418,2678,0
1,0.0,0,0,0.7916666666666666,1,0,0,0,2,0,2,0,0,1,1,3,0.36218905472636814,2726,0
1,1.0,0,0,0.027777777777777776,1,0,0,2,0,2,0,2,0,0,0,0,0.47910447761194036,6423,1
0,0.0,1,0,1.0,1,2,1,2,2,2,2,2,2,2,1,1,0.9681592039800995,6143,0
0,1.0,0,0,0.6388888888888888,1,2,1,0,2,2,0,2,2,0,1,2,0.8577114427860697,4107,0
1,1.0,1,0,0.9166666666666666,1,2,1,0,0,0,2,2,2,0,1,1,0.8139303482587065,5421,1
1,0.0,0,0,0.8611111111111112,1,2,1,2,2,0,2,0,2,1,0,2,0.8333333333333334,5222,1
0,0.0,1,0,1.0,1,2,0,2,2,2,2,2,2,2,1,0,0.7253731343283583,5284,0
1,0.0,1,1,0.4861111111111111,1,0,1,0,2,0,2,2,0,1,1,2,0.7109452736318408,2748,0
1,0.0,1,0,0.2361111111111111,1,2,1,2,2,2,0,0,0,0,0,1,0.7159203980099503,840,1
0,0.0,1,0,1.0,1,2,0,2,2,2,2,2,2,2,1,2,0.7378109452736319,5367,0
0,0.0,1,1,0.3888888888888889,1,0,2,1,1,1,1,1,1,1,0,3,0.01641791044776118,4508,0
1,0.0,1,0,0.7777777777777778,1,2,2,1,1,1,1,1,1,2,1,1,0.06865671641791044,593,1
0,0.0,0,0,0.4305555555555556,1,2,1,0,0,0,2,0,0,0,1,1,0.6129353233830845,2049,1
1,0.0,0,0,0.625,1,0,2,1,1,1,1,1,1,1,0,0,0.005970149253731357,6260,0
0,0.0,0,0,0.013888888888888888,1,2,2,1,1,1,1,1,1,0,1,3,0.07462686567164178,2157,0
0,0.0,0,0,0.027777777777777776,1,0,0,0,2,0,0,0,0,0,1,3,0.3119402985074627,271,1
0,0.0,0,0,0.08333333333333333,1,0,2,1,1,1,1,1,1,0,1,3,0.026865671641791038,176,0
0,0.0,1,0,0.6666666666666666,1,0,1,0,2,2,0,2,2,1,1,2,0.7840796019900497,3975,0
1,0.0,1,1,0.3472222222222222,1,2,2,1,1,1,1,1,1,0,1,0,0.07114427860696516,4535,0
1,0.0,1,1,0.8888888888888888,1,0,2,1,1,1,1,1,1,2,1,0,0.014427860696517405,503,0
1,0.0,0,0,0.6944444444444444,0,1,0,2,2,0,0,0,0,0,1,3,0.16666666666666666,1315,0
0,0.0,1,1,0.7222222222222222,1,2,1,0,0,2,0,2,2,1,0,0,0.8258706467661692,4436,0
1,1.0,1,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,1,2,0.5169154228855721,2428,0
0,1.0,0,0,0.4444444444444444,1,0,1,0,0,0,0,2,2,0,0,2,0.7233830845771144,2501,0
1,0.0,1,1,0.625,1,2,0,2,2,0,2,2,0,2,0,1,0.553233830845771,2927,0
1,0.0,1,0,0.125,1,2,1,2,0,0,0,0,2,0,1,2,0.6945273631840796,6027,0
0,1.0,1,0,0.9166666666666666,1,2,1,0,0,2,2,2,2,1,1,1,0.872636815920398,5486,1
1,0.0,0,1,0.041666666666666664,1,2,1,0,0,2,0,0,2,0,0,2,0.7323383084577114,2226,1
0,0.0,0,0,0.75,1,0,2,1,1,1,1,1,1,2,0,3,0.01840796019900499,154,0
0,0.0,1,1,0.013888888888888888,0,1,0,0,0,0,2,2,0,0,0,2,0.2174129353233831,3413,1
0,0.0,1,1,0.8888888888888888,1,2,1,2,2,0,2,2,2,2,0,0,0.9159203980099502,5499,0
0,1.0,0,0,0.4305555555555556,1,2,1,0,0,0,0,0,0,0,1,2,0.5537313432835822,1853,1
0,0.0,0,0,0.19444444444444445,1,0,1,0,0,0,0,2,2,0,1,3,0.7119402985074627,245,1
